date,sku,product_name,category,brand,day_of_week,net_qty,revenue,order_count,coupon_orders,is_promo_order_present,is_ramadan,is_eid_fitr,is_eid_adha,price,special_price,cost,is_in_stock,current_stock_qty,is_active,visibility,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,is_on_sale,avg_discount_pct
31/07/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,1,4248,2,0,1,0,0,0,2999,,2139.284114,1,455,1,4,2,2,,2,1.154700538,,,1,0.1501
01/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,6,20487,6,1,1,0,0,0,2999,,2139.284114,1,455,1,4,1,3,,1.857142857,1.214985793,,,1,0.4002
02/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,42,101932,44,12,1,0,0,0,2999,,2139.284114,1,455,1,4,6,1,,2.285714286,1.97604704,,,1,0.4002
03/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,54,86068,27,4,1,0,0,0,2999,,2139.284114,1,455,1,4,42,1,,8.142857143,15.0491259,,,1,0.3909
04/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,4,9996,3,0,1,0,0,0,2999,,2139.284114,1,455,1,4,54,4,,15.71428571,22.39579042,,,0,
05/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,0,2499,1,0,0,0,0,0,2999,,2139.284114,1,455,1,4,4,1,,15.71428571,22.39579042,,,0,
06/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,0,9996,4,0,1,0,0,0,2999,,2139.284114,1,455,1,4,0,2,,15.57142857,22.50819956,,,0,
07/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,2,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,0,1,2,15.28571429,22.72087356,8.642857143,16.92338911,0,
08/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,2,7497,3,0,1,0,0,0,2999,,2139.284114,1,455,1,4,2,6,3,15.42857143,22.61899749,8.642857143,16.92338911,0,
09/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,2,4998,2,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,42,1,14.85714286,22.94506898,8.571428571,16.95112561,0,
10/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,2,4998,2,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,54,1,9.142857143,19.82783037,8.642857143,16.91884313,0,
11/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,0,2499,1,0,1,0,0,0,2999,,2139.284114,1,455,1,4,2,4,4,1.714285714,1.380131119,8.714285714,16.88617355,0,
12/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,6,22487,11,0,1,0,0,0,2999,,2139.284114,1,455,1,4,0,0,1,1.142857143,1.069044968,8.428571429,17.00549362,1,0.4002
13/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,71,147902,78,4,1,0,0,0,2999,,2139.284114,1,455,1,4,6,0,2,2,2,8.785714286,16.88958975,1,0.4002
14/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,205,472185,314,34,1,0,0,0,2999,,2139.284114,1,455,1,4,71,2,1,12.14285714,26.01556311,13.71428571,23.52225974,1,0.4002
15/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,46,125916,73,1,1,0,0,0,2999,,2139.284114,1,455,1,4,205,2,6,41.14285714,76.66469977,28.28571429,55.91811124,1,0.4002
16/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,53,104930,57,1,1,0,0,0,2999,,2139.284114,1,455,1,4,46,2,42,47.42857143,74.69907885,31.14285714,55.71335587,1,0.4002
17/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,44,88441,55,1,1,0,0,0,2999,,2139.284114,1,455,1,4,53,2,54,54.71428571,71.96692362,31.92857143,55.95529024,1,0.4002
18/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,8,16990,10,0,1,0,0,0,2999,,2139.284114,1,455,1,4,44,0,4,60.71428571,68.50721199,31.21428571,55.71518033,1,0.4002
19/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,4,8495,5,1,1,0,0,0,2999,,2139.284114,1,455,1,4,8,6,0,61.85714286,67.38305566,31.5,55.57496669,1,0.4002
20/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,7,11992,8,0,1,0,0,0,2999,,2139.284114,1,455,1,4,4,71,0,61.57142857,67.66303063,31.78571429,55.41060517,1,0.4002
21/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,14,27982,16,1,1,0,0,0,2999,,2139.284114,1,455,1,4,7,205,2,52.42857143,70.44349306,32.28571429,55.13260737,1,0.4002
22/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,18,40475,25,2,1,0,0,0,2999,,2139.284114,1,455,1,4,14,46,2,25.14285714,21.45094071,33.14285714,54.71725525,1,0.4002
23/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,5,20990,10,0,1,0,0,0,2999,,2139.284114,1,455,1,4,18,53,2,21.14285714,19.4287465,34.28571429,54.18121811,1,0.4002
24/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,5,8495,5,0,1,0,0,0,2999,,2139.284114,1,455,1,4,5,44,2,14.28571429,14.03227572,34.5,54.04947876,1,0.4002
25/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,2,6497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,5,8,0,8.714285714,5.282495803,34.71428571,53.91650036,1,0.4002
26/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,2,4998,2,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,4,6,7.857142857,5.871642911,34.85714286,53.82000935,0,
27/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,1,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,7,71,7.571428571,6.133436852,34.57142857,53.99531929,0,
28/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,2,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,14,205,6.714285714,6.62606685,29.57142857,53.60211575,0,
29/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,3,14994,6,0,1,0,0,0,2999,,2139.284114,1,455,1,4,2,18,46,5,5.944184833,15.07142857,18.38253471,0,
30/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,4,14994,6,0,1,0,0,0,2999,,2139.284114,1,455,1,4,3,5,53,2.857142857,1.573591585,12,16.29062968,0,
31/08/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,1,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,4,5,44,2.714285714,1.380131119,8.5,11.30520642,0,
01/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,3,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,2,8,2.142857143,1.069044968,5.428571429,5.003295617,0,
02/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,1,2499,1,0,0,0,0,0,2999,,2139.284114,1,455,1,4,3,2,4,2.285714286,1.112697281,5.071428571,4.984040463,0,
03/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,2,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,1,7,2.142857143,1.214985793,4.857142857,5.096863936,0,
04/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,7,11992,3,0,1,0,0,0,2999,,2139.284114,1,455,1,4,2,2,14,2.285714286,1.112697281,4.5,5.110321381,1,0.4002
05/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,50,107928,66,1,1,0,0,0,2999,,2139.284114,1,455,1,4,7,3,18,3,2.081665999,4,4.402796314,1,0.4002
06/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,61,116922,66,5,1,0,0,0,2999,,2139.284114,1,455,1,4,50,4,5,9.714285714,17.88588164,6.285714286,12.70631927,1,0.4002
07/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,42,88942,48,3,1,0,0,0,2999,,2139.284114,1,455,1,4,61,1,5,17.85714286,25.98992479,10.28571429,19.34873707,1,0.4002
08/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,4,10495,5,0,1,0,0,0,2999,,2139.284114,1,455,1,4,42,3,2,23.71428571,26.17705284,12.92857143,21.02549473,1,0.4002
09/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,2,12994,6,0,0,0,0,0,2999,,2139.284114,1,455,1,4,4,1,2,23.85714286,26.04757552,13.07142857,20.95219572,1,0.4002
10/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,3,5497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,2,1,24,25.90366769,13.07142857,20.95219572,1,0.4002
11/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,3,4497,2,1,0,0,0,0,2999,,2139.284114,1,455,1,4,3,7,2,24.14285714,25.76450123,13.21428571,20.87021644,1,0.4002
12/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,2,6996,4,1,0,0,0,0,2999,,2139.284114,1,455,1,4,3,50,3,23.57142857,26.24790241,13.28571429,20.83055659,1,0.4002
13/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,3,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,61,4,16.71428571,24.39750182,13.21428571,20.87021644,0,
14/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,1,2499,1,0,0,0,0,0,2999,,2139.284114,1,455,1,4,3,42,1,8.428571429,14.81954951,13.14285714,20.90585911,0,
15/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,0,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,4,3,2.571428571,0.975900073,13.14285714,20.90585911,0,
16/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,0,0,0,0,0,0,0,0,2999,,2139.284114,1,455,1,4,0,2,1,2,1.154700538,12.92857143,21.03281058,0,
17/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,3,19992,8,0,0,0,0,0,2999,,2139.284114,1,455,1,4,0,3,2,1.714285714,1.380131119,12.85714286,21.07808612,0,
18/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,17,34980,11,0,1,0,0,0,2999,,2139.284114,1,455,1,4,3,3,7,1.714285714,1.380131119,12.92857143,21.04012389,1,0.4002
19/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,69,166890,74,5,1,0,0,0,2999,,2139.284114,1,455,1,4,17,2,50,3.714285714,5.992058236,13.64285714,20.99306531,1,0.4002
20/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,56,122918,68,2,1,0,0,0,2999,,2139.284114,1,455,1,4,69,3,61,13.28571429,25.27656547,15,23.93259766,1,0.4002
21/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,68,146403,67,5,1,0,0,0,2999,,2139.284114,1,455,1,4,56,1,42,20.85714286,29.29976434,14.64285714,23.22004155,1,0.4002
22/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,23,37477,8,0,1,0,0,0,2999,,2139.284114,1,455,1,4,68,0,4,30.42857143,32.50054945,16.5,26.39857222,1,0.4002
23/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,6,12493,6,0,0,0,0,0,2999,,2139.284114,1,455,1,4,23,0,2,33.71428571,29.97618102,17.85714286,26.19411896,1,0.4002
24/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,7,15491,6,0,1,0,0,0,2999,,2139.284114,1,455,1,4,6,3,3,34.57142857,28.91860499,18.14285714,26.02914681,1,0.4002
25/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,5,15992,8,2,0,0,0,0,2999,,2139.284114,1,455,1,4,7,17,3,35.14285714,28.22190976,18.42857143,25.8716188,1,0.4002
26/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,1,4998,2,0,0,0,0,0,2999,,2139.284114,1,455,1,4,5,69,2,33.42857143,29.82648232,18.57142857,25.78525006,0,
27/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,6,17493,7,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,56,3,23.71428571,27.27461754,18.5,25.83602137,0,
28/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,2,4998,2,0,0,0,0,0,2999,,2139.284114,1,455,1,4,6,68,1,16.57142857,23.72661756,18.71428571,25.70970655,0,
29/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,1,2499,1,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,23,0,7.142857143,7.335497516,18.78571429,25.65804289,0,
30/09/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,3,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,6,0,4,2.581988897,18.85714286,25.60305614,0,
01/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,3,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,3,7,3,3.571428571,2.439750182,19.07142857,25.44515757,0,
02/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,1,4998,2,0,0,0,0,0,2999,,2139.284114,1,455,1,4,3,5,17,3,1.914854216,19.07142857,25.44515757,0,
03/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,1,2499,1,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,1,69,2.428571429,1.812653934,17.92857143,25.90059187,0,
04/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,3,9996,4,1,1,0,0,0,2999,,2139.284114,1,455,1,4,1,6,56,2.428571429,1.812653934,13.07142857,21.60649577,0,
05/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,1,2499,1,0,0,0,0,0,2999,,2139.284114,1,455,1,4,3,2,68,2,1,9.285714286,17.81714201,0,
06/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,1,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,1,23,1.857142857,1.069044968,4.5,5.734510911,0,
07/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,1,2499,1,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,3,6,1.857142857,1.069044968,2.928571429,2.200149845,0,
08/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,1,17493,7,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,3,7,1.571428571,0.975900073,2.571428571,2.064881659,0,
09/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,36,76453,26,3,1,0,0,0,2999,,2139.284114,1,455,1,4,1,1,5,1.285714286,0.755928946,2.142857143,1.65748386,1,0.4002
10/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,127,265323,143,4,1,0,0,0,2999,,2139.284114,1,455,1,4,36,1,1,6.285714286,13.12395121,4.357142857,9.220438358,1,0.4002
11/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,75,176882,90,7,1,0,0,0,2999,,2139.284114,1,455,1,4,127,3,6,24.28571429,47.09817507,13.35714286,33.9696859,1,0.4002
12/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,59,121419,74,3,1,0,0,0,2999,,2139.284114,1,455,1,4,75,1,2,34.57142857,49.47678628,18.28571429,37.62860731,1,0.4002
13/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,25,53345,27,0,1,0,0,0,2999,,2139.284114,1,455,1,4,59,1,1,42.85714286,47.74386024,22.35714286,38.79652471,1,0.3041
14/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,11,35230,15,0,0,0,0,0,2999,,2139.284114,1,455,1,4,25,1,3,46.28571429,45.02115905,24.07142857,38.3073889,1,0.2601
15/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,25,49844,21,1,0,0,0,0,2999,,2139.284114,1,455,1,4,11,1,3,47.71428571,43.47686851,24.64285714,38.02753485,1,0.3358
16/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,11,35980,19,0,1,0,0,0,2999,,2139.284114,1,455,1,4,25,36,1,51.14285714,39.98511628,26.21428571,37.51549131,1,0.2738
17/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,10,31858,17,0,0,0,0,0,2999,,2139.284114,1,455,1,4,11,127,1,47.57142857,42.5944329,26.92857143,37.09128922,1,0.2501
18/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,10,22488,12,0,0,0,0,0,2999,,2139.284114,1,455,1,4,10,75,3,30.85714286,25.92571806,27.57142857,36.68307991,1,0.2501
19/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,13,31858,17,0,0,0,0,0,2999,,2139.284114,1,455,1,4,10,59,1,21.57142857,17.86856777,28.07142857,36.3687615,1,0.2501
20/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,1,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,13,25,1,15,6.904105059,28.92857143,35.81891268,0,
21/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,4,14994,6,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,11,1,11.57142857,7.067699835,28.92857143,35.81891268,0,
22/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,5,14994,6,0,0,0,0,0,2999,,2139.284114,1,455,1,4,4,25,1,10.57142857,7.634508123,29.14285714,35.64754203,0,
23/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,0,0,0,0,0,0,0,0,2999,,2139.284114,1,455,1,4,5,11,36,7.714285714,4.38612531,29.42857143,35.41992982,0,
24/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,2,9996,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,0,10,127,6.142857143,4.947341759,26.85714286,36.20424357,0,
25/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,2,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,10,75,5,4.830458915,17.92857143,22.38290655,0,
26/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,5,24990,10,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,13,59,3.857142857,4.375255095,12.71428571,15.51390727,0,
27/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,6,14994,6,0,1,0,0,0,2999,,2139.284114,1,455,1,4,5,1,25,2.714285714,1.97604704,8.857142857,8.027425518,0,
28/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,2,14994,6,0,0,0,0,0,2999,,2139.284114,1,455,1,4,6,4,11,3.428571429,2.149196971,7.5,6.560370534,0,
29/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,1,4998,2,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,5,25,3.142857143,2.193062655,6.857142857,6.631592718,0,
30/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,1,2499,1,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,0,11,2.571428571,2.149196971,5.142857143,4.258153136,0,
31/10/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,3,9996,4,0,0,0,0,0,2999,,2139.284114,1,455,1,4,1,2,10,2.714285714,1.97604704,4.428571429,4.032832288,0,
01/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,3,12495,5,0,0,0,0,0,2999,,2139.284114,1,455,1,4,3,2,10,2.857142857,1.951800146,3.928571429,3.709950979,0,
02/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,6,32487,5,0,0,0,0,0,2999,,2139.284114,1,455,1,4,3,5,13,3,1.914854216,3.428571429,3.274946523,0,
03/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,2,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,6,6,1,3.142857143,2.115700942,2.928571429,1.979288361,0,
04/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,2,9996,4,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,2,4,2.571428571,1.718249386,3,1.921537846,0,
05/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,1,7497,3,0,0,0,0,0,2999,,2139.284114,1,455,1,4,2,1,5,2.571428571,1.718249386,2.857142857,1.915810447,0,
06/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,30,68956,32,8,0,0,0,0,2999,,2139.284114,1,455,1,4,1,1,0,2.571428571,1.718249386,2.571428571,1.869359648,1,0.4002
07/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,93,197868,117,13,1,0,0,0,2999,,2139.284114,1,455,1,4,30,3,2,6.714285714,10.38772169,4.714285714,7.477438593,1,0.4002
08/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,69,175884,100,4,1,0,0,0,2999,,2139.284114,1,455,1,4,93,3,2,19.57142857,33.96496795,11.21428571,24.68627327,1,0.4002
09/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,88,206862,119,7,1,0,0,0,2999,,2139.284114,1,455,1,4,69,6,5,29,37.56771664,16,28.89769754,1,0.4002
10/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,101,278814,141,14,1,0,0,0,2999,,2139.284114,1,455,1,4,88,2,6,40.71428571,41.75210288,21.92857143,34.44832091,1,0.4002
11/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,209,578614,300,24,1,0,0,0,2999,,2139.284114,1,455,1,4,101,2,2,54.85714286,43.19501735,28.71428571,39.98158917,1,0.4002
12/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,39,112808,54,4,1,0,0,0,2999,,2139.284114,1,455,1,4,209,1,1,84.42857143,65.87831495,43.5,61.71242239,1,0.3446
13/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,28,59966,27,0,1,0,0,0,2999,,2139.284114,1,455,1,4,39,30,1,89.85714286,59.07178845,46.21428571,60.52358545,1,0.3335
14/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,23,72710,35,0,0,0,0,0,2999,,2139.284114,1,455,1,4,28,93,3,89.57142857,59.41340237,48.14285714,59.3916041,1,0.3273
15/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,16,36729,21,0,1,0,0,0,2999,,2139.284114,1,455,1,4,23,69,3,79.57142857,64.42012404,49.57142857,58.45539297,1,0.3501
16/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Sunday,37,96697,45,0,1,0,0,0,2999,,2139.284114,1,455,1,4,16,88,6,72,68.83313156,50.5,57.75778336,1,0.3354
17/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Monday,40,71204,32,0,1,0,0,0,2999,,2139.284114,1,455,1,4,37,101,2,64.71428571,69.5526522,52.71428571,56.50109403,1,0.3861
18/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Tuesday,6,16493,6,0,0,0,0,0,2999,,2139.284114,1,455,1,4,40,209,2,56,68.05390021,55.42857143,54.76342728,1,0.2501
19/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Wednesday,0,2999,1,0,0,0,0,0,2999,,2139.284114,1,455,1,4,6,39,1,27,12.85820101,55.71428571,54.4728988,0,
20/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Thursday,0,0,0,0,0,0,0,0,2999,,2139.284114,1,455,1,4,0,28,30,21.42857143,15.05387152,55.64285714,54.55076273,0,
21/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Friday,0,0,0,0,0,0,0,0,2999,,2139.284114,1,455,1,4,0,23,93,17.42857143,16.65189822,53.5,56.19984944,0,
22/11/2025,IC-1134493,Maybelline New York Baby Skin Li,Health & Beauty,Maybelline New York,Saturday,5,19493,7,0,1,0,0,0,2999,,2139.284114,1,455,1,4,0,16,69,14.14285714,17.61087326,46.85714286,56.66617108,1,0.2501
